blend_id,smiles,oil_property_param_value
7f24f740-850a-11ed-9343-005056921581,O=C(OC)C(C)(C)CC,2815.0
7f24f740-850a-11ed-9343-005056921581,CC(C)CCCCC,2815.0
7f24f740-850a-11ed-9343-005056921581,CCCCCCCCC(CCCCC)CCCCCC,2815.0
886129e0-9d75-11ed-9fac-005056921581,CCCC(C)CCC,73335.0
886129e0-9d75-11ed-9fac-005056921581,CCC(C(OC)=O)CC,73335.0
886129e0-9d75-11ed-9fac-005056921581,CCCCC(C)C,73335.0
886129e0-9d75-11ed-9fac-005056921581,CC(C)CCCCC,73335.0
fe8635a0-1262-11ed-8f47-005056921581,CCC(C)CCCC,17140.0
fe8635a0-1262-11ed-8f47-005056921581,CCC(C)(C)CC,17140.0
fe8635a0-1262-11ed-8f47-005056921581,COC(C(C)(CC)C)=O,17140.0
fe8635a0-1262-11ed-8f47-005056921581,CCC(C(OC)=O)CC,17140.0
c7ae9c00-0666-11ed-9716-005056921581,CCCCC,68890.0
c7ae9c00-0666-11ed-9716-005056921581,CCCC(C)CCC,68890.0
c7ae9c00-0666-11ed-9716-005056921581,CCCCCC,68890.0
c7ae9c00-0666-11ed-9716-005056921581,CC/C=C/CC(C1=CC=CC=C1)CC,68890.0
068c0fcc-b642-11ec-8ff7-005056921581,CCC(C)CCCC,113550.0
068c0fcc-b642-11ec-8ff7-005056921581,CCCCC,113550.0
068c0fcc-b642-11ec-8ff7-005056921581,CCCC(C)CCC,113550.0
068c0fcc-b642-11ec-8ff7-005056921581,CCC(C(OC)=O)CC,113550.0
068c0fcc-b642-11ec-8ff7-005056921581,CCCCC(C)C,113550.0
4df6f2e6-c7c6-11ed-9659-005056921581,CCCC(C)CCC,141850.0
4df6f2e6-c7c6-11ed-9659-005056921581,CC(C)CCCCC,141850.0
87ad1916-c590-11ee-8071-005056921581,CCCCC,80820.0
87ad1916-c590-11ee-8071-005056921581,CCCC(C)CCC,80820.0
87ad1916-c590-11ee-8071-005056921581,CCC(C(OC)=O)CC,80820.0
87ad1916-c590-11ee-8071-005056921581,CCCCC(C)C,80820.0
87ad1916-c590-11ee-8071-005056921581,CC(C)(C)CC(C)(C)C,80820.0
74d1e252-4546-11ed-95be-005056921581,CCCCC,23060.0
74d1e252-4546-11ed-95be-005056921581,CCCC(C)CCC,23060.0
74d1e252-4546-11ed-95be-005056921581,CCC(C(OC)=O)CC,23060.0
74d1e252-4546-11ed-95be-005056921581,CCCCCC,23060.0
38b84798-7cfb-11ec-83a1-005056921581,CCC(C)CCCC,40250.0
38b84798-7cfb-11ec-83a1-005056921581,CCCCC(C(OCC)=O)C(OCC)=O,40250.0
38b84798-7cfb-11ec-83a1-005056921581,CCCCC(C)C,40250.0
38b84798-7cfb-11ec-83a1-005056921581,CCCCCCCCC(C(C(C)C)CCCCCC)CC(C(C)C)CCCCC,40250.0
242af534-2577-11ee-88f6-005056921581,CCCCC,129300.0
242af534-2577-11ee-88f6-005056921581,CCCC(C)CCC,129300.0
242af534-2577-11ee-88f6-005056921581,CCC(C(OC)=O)CC,129300.0
242af534-2577-11ee-88f6-005056921581,CCCCC(C)C,129300.0
242af534-2577-11ee-88f6-005056921581,CC(C)(C)CC(C)(C)C,129300.0
a3223c04-0745-11ed-9115-005056921581,CCCCC,619500.0
a3223c04-0745-11ed-9115-005056921581,CCCC(C)CCC,619500.0
a3223c04-0745-11ed-9115-005056921581,CCCCCC,619500.0
a3223c04-0745-11ed-9115-005056921581,CC/C=C/CC(C1=CC=CC=C1)CC,619500.0
11567186-5baf-11ee-821b-005056921581,CC(C(OCCCC)=O)C(OCCCC)=O,150900.0
11567186-5baf-11ee-821b-005056921581,CCCCCCCCC(CCCCCC)CC(C)CCCCCCCC,150900.0
b7d7d6ce-292b-11ed-9be5-005056921581,CCC(C)CCCC,71550.0
b7d7d6ce-292b-11ed-9be5-005056921581,CCCCC,71550.0
b7d7d6ce-292b-11ed-9be5-005056921581,CCC(C(OC)=O)CC,71550.0
b7d7d6ce-292b-11ed-9be5-005056921581,CCCCC(C)C,71550.0
6f961a92-d1f0-11ed-929c-005056921581,CCCCC,35880.0
6f961a92-d1f0-11ed-929c-005056921581,CCCC(C)CCC,35880.0
6f961a92-d1f0-11ed-929c-005056921581,CCC(C(OC)=O)CC,35880.0
6f961a92-d1f0-11ed-929c-005056921581,CCCCCC,35880.0
6f961a92-d1f0-11ed-929c-005056921581,CC(C)CCCCC,35880.0
6f961a92-d1f0-11ed-929c-005056921581,CCC(C(OC[CH2](C)CCCCCCC[CH2])=O)C,35880.0
9aba5c66-0f43-11ee-9c71-005056921581,CCCC(C)CCC,14840.0
9aba5c66-0f43-11ee-9c71-005056921581,CCCCC(C)C,14840.0
9aba5c66-0f43-11ee-9c71-005056921581,CC(C)(C)C(OC)=O,14840.0
9aba5c66-0f43-11ee-9c71-005056921581,CC(C)CCCCC,14840.0
4f54e0e0-13cf-11ed-94cf-005056921581,CCC(C)CCCC,18725.0
4f54e0e0-13cf-11ed-94cf-005056921581,CCC(C)(C)CC,18725.0
4f54e0e0-13cf-11ed-94cf-005056921581,CCCC(C)CCC,18725.0
4f54e0e0-13cf-11ed-94cf-005056921581,COC(C(C)(CC)C)=O,18725.0
4f54e0e0-13cf-11ed-94cf-005056921581,CCC(C(OC)=O)CC,18725.0
354d740c-066c-11ed-9716-005056921581,CCCCC,166200.0
354d740c-066c-11ed-9716-005056921581,CCCC(C)CCC,166200.0
354d740c-066c-11ed-9716-005056921581,O=C(OC)C(C)(CCC)C,166200.0
354d740c-066c-11ed-9716-005056921581,CCCCC(C)C,166200.0
63b5dcb2-4dfc-11ed-9a6d-005056921581,CCCCCCC,4402.0
63b5dcb2-4dfc-11ed-9a6d-005056921581,O=C(OC)C(C)(C)CC,4402.0
63b5dcb2-4dfc-11ed-9a6d-005056921581,CC(C)CCCCC,4402.0
63b5dcb2-4dfc-11ed-9a6d-005056921581,CCC(C(OC)=O)(CC(C1=CC=CC=C1)CCC)C,4402.0
e0356eb6-6f3d-11ee-8917-005056921581,CC(C(OCCCC)=O)C(OCCCC)=O,7966.0
e0356eb6-6f3d-11ee-8917-005056921581,CCCCCCC(CCCCCCCC)CCCCCCCC,7966.0
e0356eb6-6f3d-11ee-8917-005056921581,CCCCCCCCC(CCCCCC)CC(C)CCCCCCCC,7966.0
bfecf1da-b641-11ec-8ff7-005056921581,CCC(C)CCCC,117600.0
bfecf1da-b641-11ec-8ff7-005056921581,CCCCC,117600.0
bfecf1da-b641-11ec-8ff7-005056921581,CCCC(C)CCC,117600.0
bfecf1da-b641-11ec-8ff7-005056921581,CCC(C(OC)=O)CC,117600.0
bfecf1da-b641-11ec-8ff7-005056921581,CCCCC(C)C,117600.0
a4e36c3e-c172-11ec-9ebf-005056921581,CCC(C)CCCC,48125.0
a4e36c3e-c172-11ec-9ebf-005056921581,CCC(C)(C)CC,48125.0
a4e36c3e-c172-11ec-9ebf-005056921581,CC1CCCCC1C,48125.0
a4e36c3e-c172-11ec-9ebf-005056921581,CCC(C(OC)=O)CC,48125.0
a4e36c3e-c172-11ec-9ebf-005056921581,CC/C=C/CC(C1=CC=CC=C1)CCCC(C2=CC=CC=C2)C/C=C/C,48125.0
acb5f03c-5a77-11ed-89c9-005056921581,CCCCC,18000.0
acb5f03c-5a77-11ed-89c9-005056921581,CCCC(C)CCC,18000.0
acb5f03c-5a77-11ed-89c9-005056921581,CCC(C(OC)=O)CC,18000.0
acb5f03c-5a77-11ed-89c9-005056921581,CCCCCC,18000.0
0f938e64-c64a-11ee-9962-005056921581,CC(C(OCCCC)=O)C(OCCCC)=O,160300.0
0f938e64-c64a-11ee-9962-005056921581,CCCCCCCCC(CCCCCC)CC(C)CCCCCCCC,160300.0
d7ac7d6a-4ec4-11ed-8ba0-005056921581,CCC(C)CCCC,11910.0
d7ac7d6a-4ec4-11ed-8ba0-005056921581,CCC(C)(C)CC,11910.0
d7ac7d6a-4ec4-11ed-8ba0-005056921581,CCCC(C)CCC,11910.0
d7ac7d6a-4ec4-11ed-8ba0-005056921581,CCC(C(OC)=O)CC,11910.0
d7ac7d6a-4ec4-11ed-8ba0-005056921581,CC(C)CCCCC,11910.0
6504b86e-066b-11ed-9716-005056921581,CCCCC,149500.0
6504b86e-066b-11ed-9716-005056921581,CCCC(C)CCC,149500.0
6504b86e-066b-11ed-9716-005056921581,O=C(OC)C(C)(CCC)C,149500.0
6504b86e-066b-11ed-9716-005056921581,CCCCC(C)C,149500.0
d1777f0c-408d-11ed-9f68-005056921581,CCC(C)CCCC,31800.0
d1777f0c-408d-11ed-9f68-005056921581,CCCCC,31800.0
d1777f0c-408d-11ed-9f68-005056921581,CCC(C(OC)=O)CC,31800.0
01eae8bc-1885-11ed-98cd-005056921581,CCC(C)CCCC,65940.0
01eae8bc-1885-11ed-98cd-005056921581,CCC(C)(C)CC,65940.0
01eae8bc-1885-11ed-98cd-005056921581,CCC(C(OC)=O)CC,65940.0
01eae8bc-1885-11ed-98cd-005056921581,CCCCC(C)C,65940.0
489fd34a-2c47-11ee-987e-005056921581,CCCC(C)CCC,7678.0
489fd34a-2c47-11ee-987e-005056921581,CCCCCCC,7678.0
5204ed5c-cc71-11ed-9984-005056921581,CCCC(C)CCC,134750.0
5204ed5c-cc71-11ed-9984-005056921581,CC(C)CCCCC,134750.0
e7e69f08-797f-11ee-9355-005056921581,CCCC(C)CCC,31890.0
e7e69f08-797f-11ee-9355-005056921581,CCC(C(OC)=O)CC,31890.0
e7e69f08-797f-11ee-9355-005056921581,CCCCC(C)C,31890.0
b7751294-6fb9-11ed-97f8-005056921581,CCC(CC(C)OCCCC)Cl,1913.0
b7751294-6fb9-11ed-97f8-005056921581,CCCCCCC,1913.0
b7751294-6fb9-11ed-97f8-005056921581,CC(C(OCCCC)=O)C(OCCCC)=O,1913.0
b7751294-6fb9-11ed-97f8-005056921581,O=C(OC)C(C)(C)CC,1913.0
b7751294-6fb9-11ed-97f8-005056921581,CC(C)CCCCC,1913.0
b7751294-6fb9-11ed-97f8-005056921581,CCCCCCCCC(CCCCC)CCCCCC,1913.0
3feb603e-0f38-11ed-9900-005056921581,CCC(C)CCCC,37605.0
3feb603e-0f38-11ed-9900-005056921581,CCCCC,37605.0
3feb603e-0f38-11ed-9900-005056921581,CCC(C(OC)=O)CC,37605.0
3feb603e-0f38-11ed-9900-005056921581,CC/C=C/CC(C1=CC=CC=C1)CC,37605.0
fb583e86-4de6-11ed-9a6d-005056921581,CCC(C)(C)CC,138400.0
fb583e86-4de6-11ed-9a6d-005056921581,CCCC(C)CCC,138400.0
fb583e86-4de6-11ed-9a6d-005056921581,CCC(C(OC)=O)CC,138400.0
fb583e86-4de6-11ed-9a6d-005056921581,CCCCC(C)C,138400.0
7c66d05c-4ee9-11ed-8ba0-005056921581,CCCCCCC,6147.0
7c66d05c-4ee9-11ed-8ba0-005056921581,CCCCC(C)C,6147.0
7c66d05c-4ee9-11ed-8ba0-005056921581,O=C(OC)C(C)(C)CC,6147.0
7c66d05c-4ee9-11ed-8ba0-005056921581,CC(C)CCCCC,6147.0
83fe2f9c-4ded-11ed-9a6d-005056921581,CCCCCCC,2031.0
83fe2f9c-4ded-11ed-9a6d-005056921581,O=C(OC)C(C)(C)CC,2031.0
83fe2f9c-4ded-11ed-9a6d-005056921581,CC(C)CCCCC,2031.0
83fe2f9c-4ded-11ed-9a6d-005056921581,CCC(C(OC)=O)(CC(C1=CC=CC=C1)CCC)C,2031.0
10290fd4-ab76-11ec-9d4e-005056921581,CCC(C)CCCC,175450.0
10290fd4-ab76-11ec-9d4e-005056921581,CCCCC,175450.0
10290fd4-ab76-11ec-9d4e-005056921581,CCCC(C)CCC,175450.0
10290fd4-ab76-11ec-9d4e-005056921581,CCCCC(C)C,175450.0
10290fd4-ab76-11ec-9d4e-005056921581,O=C(OC)C(C)(C)CC,175450.0
6822ef3c-d773-11ed-8145-005056921581,CCCC(C)CCC,
6822ef3c-d773-11ed-8145-005056921581,CCC(C(OC)=O)CC,
6822ef3c-d773-11ed-8145-005056921581,CCCCC(C)C,
6822ef3c-d773-11ed-8145-005056921581,CC(C)CCCCC,
f4d0214e-5f36-11ed-855c-005056921581,CCC(C)(C)CC,132900.0
f4d0214e-5f36-11ed-855c-005056921581,CCCC(C)CCC,132900.0
f4d0214e-5f36-11ed-855c-005056921581,CCC(C(OC)=O)CC,132900.0
f4d0214e-5f36-11ed-855c-005056921581,CCCCC(C)C,132900.0
f4d0214e-5f36-11ed-855c-005056921581,OC1=CC=C(CCCC)C=C1C(O[Ca]OC(C2=CC(CCCC)=CC=C2O)=O)=O,132900.0
7425ca88-60c8-11ed-82a1-005056921581,CCCCCCC,1472.0
7425ca88-60c8-11ed-82a1-005056921581,O=C(OC)C(C)(C)CC,1472.0
7425ca88-60c8-11ed-82a1-005056921581,CC(C)CCCCC,1472.0
7425ca88-60c8-11ed-82a1-005056921581,CCC(C(OC[CH2](C)CCCCCCC[CH2])=O)C,1472.0
7425ca88-60c8-11ed-82a1-005056921581,CCCCCCCCC(CCCCC)CCCCCC,1472.0
fd96a6a2-b0fb-11ec-9d4e-005056921581,CCC(C)CCCC,134400.0
fd96a6a2-b0fb-11ec-9d4e-005056921581,CCCCC,134400.0
fd96a6a2-b0fb-11ec-9d4e-005056921581,CCCC(C)CCC,134400.0
fd96a6a2-b0fb-11ec-9d4e-005056921581,O=C(OCCCCCCCCCC)CCCCCC1=CC=CC=C1,134400.0
fd96a6a2-b0fb-11ec-9d4e-005056921581,CCCCC(C)C,134400.0
33c2e8d2-c67e-11ee-9e1a-005056921581,CCCCC,13355.0
33c2e8d2-c67e-11ee-9e1a-005056921581,CCCC(C)CCC,13355.0
33c2e8d2-c67e-11ee-9e1a-005056921581,CCCCCC,13355.0
33c2e8d2-c67e-11ee-9e1a-005056921581,CC(C)(CC(C)C1=CC=CC=C1)C(OC)=O,13355.0
d55647bc-2ead-11ed-8c6c-005056921581,CCC(C)CCCC,100280.0
d55647bc-2ead-11ed-8c6c-005056921581,CCCCC,100280.0
d55647bc-2ead-11ed-8c6c-005056921581,CCC(C)CC,100280.0
d55647bc-2ead-11ed-8c6c-005056921581,CCC(C(OC)=O)CC,100280.0
d55647bc-2ead-11ed-8c6c-005056921581,CCCCC(C)C,100280.0
1ab8571c-b4d0-11ec-8ff7-005056921581,CCC(C)CCCC,191250.0
1ab8571c-b4d0-11ec-8ff7-005056921581,CCCCC,191250.0
1ab8571c-b4d0-11ec-8ff7-005056921581,CCCC(C)CCC,191250.0
1ab8571c-b4d0-11ec-8ff7-005056921581,CCCCC(C)C,191250.0
1ab8571c-b4d0-11ec-8ff7-005056921581,CC(C)(C)C(OC)=O,191250.0
bd560c64-83c1-11ee-9333-005056921581,CCCCC,16765.0
bd560c64-83c1-11ee-9333-005056921581,CCCC(C)CCC,16765.0
bd560c64-83c1-11ee-9333-005056921581,CCC(C(OC)=O)CC,16765.0
bd560c64-83c1-11ee-9333-005056921581,CC(C)CCCC,16765.0
446da20e-993e-11ec-9673-005056921581,CCCCC(C(OCC)=O)C(OCC)=O,26690.0
446da20e-993e-11ec-9673-005056921581,O=C(CC)OCCCCCOC,26690.0
446da20e-993e-11ec-9673-005056921581,CCCCCCCCC(C(C(C)C)CCCCCC)CC(C(C)C)CCCCC,26690.0
2861584a-c64a-11ee-9962-005056921581,CC(C(OCCCC)=O)C(OCCCC)=O,145300.0
2861584a-c64a-11ee-9962-005056921581,CCCCCCCCC(CCCCCC)CC(C)CCCCCCCC,145300.0
fe2c1c0a-4f84-11ed-93f9-005056921581,CCC(C)(C)CC,112900.0
fe2c1c0a-4f84-11ed-93f9-005056921581,CCCC(C)CCC,112900.0
fe2c1c0a-4f84-11ed-93f9-005056921581,CCC(C(OC)=O)CC,112900.0
fe2c1c0a-4f84-11ed-93f9-005056921581,CCCCC(C)C,112900.0
fe2c1c0a-4f84-11ed-93f9-005056921581,OC1=C(C(C)(C)C)C=C(CCC(OCC)=O)C=C1C(C)(C)C,112900.0
043e4af2-a2fc-11ee-850f-005056921581,CCCC(C)CCC,18840.0
043e4af2-a2fc-11ee-850f-005056921581,CCC(C(OC)=O)CC,18840.0
043e4af2-a2fc-11ee-850f-005056921581,CC(C)(CC(C)C1=CC=CC=C1)C(OC)=O,18840.0
043e4af2-a2fc-11ee-850f-005056921581,CC(C)(C)CC(C)(C)C,18840.0
043e4af2-a2fc-11ee-850f-005056921581,CCC(C)CCC,18840.0
d6224738-ea53-11ed-9b5d-005056921581,CCCCCC,10845.0
d6224738-ea53-11ed-9b5d-005056921581,CC(C(OCCCC)=O)C(OCCCC)=O,10845.0
d6224738-ea53-11ed-9b5d-005056921581,CCCCCCC(C(C)CCCCCCC)CC(C)CCCCCC,10845.0
875d5aa8-4dea-11ed-9a6d-005056921581,CCC(C)(C)CC,239500.0
875d5aa8-4dea-11ed-9a6d-005056921581,CCCC(C)CCC,239500.0
875d5aa8-4dea-11ed-9a6d-005056921581,CCC(C(OC)=O)CC,239500.0
50ae6644-b260-11ec-8ff7-005056921581,CCC(C)CCCC,134100.0
50ae6644-b260-11ec-8ff7-005056921581,CCCCC,134100.0
50ae6644-b260-11ec-8ff7-005056921581,CCCC(C)CCC,134100.0
50ae6644-b260-11ec-8ff7-005056921581,CCCCC(C)C,134100.0
50ae6644-b260-11ec-8ff7-005056921581,O=C(OC)C(C)(C)CC,134100.0
d7db52b0-a0a9-11ee-8a84-005056921581,CCCC(C)CCC,22375.0
d7db52b0-a0a9-11ee-8a84-005056921581,CCC(C(OC)=O)CC,22375.0
d7db52b0-a0a9-11ee-8a84-005056921581,CC(C)(CC(C)C1=CC=CC=C1)C(OC)=O,22375.0
d7db52b0-a0a9-11ee-8a84-005056921581,CC(C)(C)CC(C)(C)C,22375.0
d7db52b0-a0a9-11ee-8a84-005056921581,CCC(C)CCC,22375.0
66705f4a-2ab5-11ee-8be1-005056921581,CCCC(C)CCC,10800.0
26fee3f4-09e0-11ee-8bcd-005056921581,CCCCC,108200.0
26fee3f4-09e0-11ee-8bcd-005056921581,CCCC(C)CCC,108200.0
26fee3f4-09e0-11ee-8bcd-005056921581,CCC(C(OC)=O)CC,108200.0
26fee3f4-09e0-11ee-8bcd-005056921581,CCCCC(C)C,108200.0
26fee3f4-09e0-11ee-8bcd-005056921581,CC(C)CCCCC,108200.0
26fee3f4-09e0-11ee-8bcd-005056921581,CC(C)(C)CC(C)(C)C,108200.0
1968c796-8eb0-11ee-8345-005056921581,CCCCC,98800.0
1968c796-8eb0-11ee-8345-005056921581,CCCC(C)CCC,98800.0
1968c796-8eb0-11ee-8345-005056921581,CCC(C(OC)=O)CC,98800.0
1968c796-8eb0-11ee-8345-005056921581,CCCCC(C)C,98800.0
1968c796-8eb0-11ee-8345-005056921581,CC(C)(C)CC(C)(C)C,98800.0
7fd5de08-4639-11ed-8278-005056921581,CCC(C)CCCC,93125.0
7fd5de08-4639-11ed-8278-005056921581,CCC(C(OC)=O)CC,93125.0
7fd5de08-4639-11ed-8278-005056921581,CCCCC(C)C,93125.0
fc68e5c8-b25f-11ec-8ff7-005056921581,CCC(C)CCCC,131000.0
fc68e5c8-b25f-11ec-8ff7-005056921581,CCCCC,131000.0
fc68e5c8-b25f-11ec-8ff7-005056921581,CCCC(C)CCC,131000.0
fc68e5c8-b25f-11ec-8ff7-005056921581,CCCCC(C)C,131000.0
fc68e5c8-b25f-11ec-8ff7-005056921581,CC(C)(C)C(OC)=O,131000.0
a29850d2-3feb-11ed-8432-005056921581,CCC(C)CCCC,115700.0
a29850d2-3feb-11ed-8432-005056921581,CCCCC,115700.0
a29850d2-3feb-11ed-8432-005056921581,CCCC(C)CCC,115700.0
a29850d2-3feb-11ed-8432-005056921581,CCC(C(OC)=O)CC,115700.0
a29850d2-3feb-11ed-8432-005056921581,CCCCC(C)C,115700.0
a29850d2-3feb-11ed-8432-005056921581,CC(C)CCCCC,115700.0
808cb8ae-74aa-11ed-8467-005056921581,CCC(C)CCCC,74250.0
808cb8ae-74aa-11ed-8467-005056921581,CCC(C)(C)CC,74250.0
808cb8ae-74aa-11ed-8467-005056921581,O=C(OC)C(C)(CCC)C,74250.0
808cb8ae-74aa-11ed-8467-005056921581,CCCCC(C)C,74250.0
fd893206-5e3a-11ec-803b-005056921581,CCCCC(C(OCC)=O)C(OCC)=O,23500.0
fd893206-5e3a-11ec-803b-005056921581,O=C(CC)OCCCCCOC,23500.0
fd893206-5e3a-11ec-803b-005056921581,CCCCCCCCC(C(C(C)C)CCCCCC)CC(C(C)C)CCCCC,23500.0
36bc3698-84ed-11ed-9343-005056921581,CCCCC,14960.0
36bc3698-84ed-11ed-9343-005056921581,CCCC(C)CCC,14960.0
36bc3698-84ed-11ed-9343-005056921581,CCCCCC,14960.0
a4246106-687e-11ec-8eb2-005056921581,CCC(C)CCCC,117300.0
a4246106-687e-11ec-8eb2-005056921581,CCCCC,117300.0
a4246106-687e-11ec-8eb2-005056921581,O=C(OCCCCCCCCCC)CCCCCC1=CC=CC=C1,117300.0
a4246106-687e-11ec-8eb2-005056921581,CCCCC(C)C,117300.0
96ccc9bc-d538-11ed-9f86-005056921581,CCCC(C)CCC,7680.0
96ccc9bc-d538-11ed-9f86-005056921581,CCC(C)CCC,7680.0
c92d31be-6bc3-11ed-93cd-005056921581,CCCC(C)CCC,125000.0
c92d31be-6bc3-11ed-93cd-005056921581,CCC(C(OC)=O)CC,125000.0
7242eb32-81f8-11ed-9fa7-005056921581,O=C(OC)C(C)(C)CC,20310.0
7242eb32-81f8-11ed-9fa7-005056921581,CC(C)CCCCC,20310.0
7242eb32-81f8-11ed-9fa7-005056921581,CCCCCCCCC(CCCCC)CCCCCC,20310.0
a3409f28-5f38-11ed-855c-005056921581,CCC(C)(C)CC,126750.0
a3409f28-5f38-11ed-855c-005056921581,CCCC(C)CCC,126750.0
a3409f28-5f38-11ed-855c-005056921581,CCC(C(OC)=O)CC,126750.0
a3409f28-5f38-11ed-855c-005056921581,O=C1CC(B(C(C)(C)C)C(C)(C)C)C(N1CCNCCN2C(CC(B(C(C)(C)C)C(C)(C)C)C2=O)=O)=O,126750.0
a3409f28-5f38-11ed-855c-005056921581,CCCCC(C)C,126750.0
a3409f28-5f38-11ed-855c-005056921581,CCCCCCCCN(C1=CC=CC=C1)C2=CC=CC=C2CCCC,126750.0
a3409f28-5f38-11ed-855c-005056921581,OC1=CC=C(CCCC)C=C1C(O[Ca]OC(C2=CC(CCCC)=CC=C2O)=O)=O,126750.0
0b8931aa-1ff3-11ee-8a17-005056921581,CCCCC,172500.0
0b8931aa-1ff3-11ee-8a17-005056921581,CCCC(C)CCC,172500.0
0b8931aa-1ff3-11ee-8a17-005056921581,CCC(C(OC)=O)CC,172500.0
0b8931aa-1ff3-11ee-8a17-005056921581,CCCCC(C)C,172500.0
0b8931aa-1ff3-11ee-8a17-005056921581,CC(C)(C)CC(C)(C)C,172500.0
1b65beb4-18aa-11ed-98cd-005056921581,CCCCC,15040.0
1b65beb4-18aa-11ed-98cd-005056921581,CCCC(C)CCC,15040.0
1b65beb4-18aa-11ed-98cd-005056921581,CCCCCC,15040.0
4ce12fe0-9d85-11ed-9fac-005056921581,CCCCC,91460.0
4ce12fe0-9d85-11ed-9fac-005056921581,CCCC(C)CCC,91460.0
4ce12fe0-9d85-11ed-9fac-005056921581,CCC(C(OC)=O)CC,91460.0
4ce12fe0-9d85-11ed-9fac-005056921581,CCCCC(C)C,91460.0
4ce12fe0-9d85-11ed-9fac-005056921581,CC(C)CCCCC,91460.0
4ce12fe0-9d85-11ed-9fac-005056921581,CC(C)(C)CC(C)(C)C,91460.0
725a41d4-3350-11ed-9685-005056921581,CCC(C)CCCC,22005.0
725a41d4-3350-11ed-9685-005056921581,CCC(C)(C)CC,22005.0
725a41d4-3350-11ed-9685-005056921581,COC(C(C)(CC)C)=O,22005.0
725a41d4-3350-11ed-9685-005056921581,CCC(C(OC)=O)CC,22005.0
824e8c36-1c8e-11ed-8b6a-005056921581,CCCCC,16800.0
824e8c36-1c8e-11ed-8b6a-005056921581,CCCC(C)CCC,16800.0
824e8c36-1c8e-11ed-8b6a-005056921581,CCCCCC,16800.0
2b7550d8-6330-11ec-8eb2-005056921581,CCC(C)CCCC,20260.0
2b7550d8-6330-11ec-8eb2-005056921581,CCCC(C)CCC,20260.0
23c019b4-f3ad-11ec-8f07-005056921581,CCC(C)CCCC,135050.0
23c019b4-f3ad-11ec-8f07-005056921581,CCCCC,135050.0
23c019b4-f3ad-11ec-8f07-005056921581,CCCC(C)CCC,135050.0
23c019b4-f3ad-11ec-8f07-005056921581,CCC(C(OC)=O)CC,135050.0
23c019b4-f3ad-11ec-8f07-005056921581,CCCCC(C)C,135050.0
23c019b4-f3ad-11ec-8f07-005056921581,CC(C)CCCCC,135050.0
20267768-b5b8-11ec-8ff7-005056921581,CCC(C)CCCC,175350.0
20267768-b5b8-11ec-8ff7-005056921581,CCCCC,175350.0
20267768-b5b8-11ec-8ff7-005056921581,CCCC(C)CCC,175350.0
20267768-b5b8-11ec-8ff7-005056921581,CCCCC(C)C,175350.0
20267768-b5b8-11ec-8ff7-005056921581,CC(C)(C)C(OC)=O,175350.0
bad9d642-5062-11ee-98f7-005056921581,CCCC(C)CCC,9698.0
bad9d642-5062-11ee-98f7-005056921581,CC1=CC2=NNN=C2C=C1.C(CO)N(CCO)CCO,9698.0
bad9d642-5062-11ee-98f7-005056921581,CCCCCCC,9698.0
bad9d642-5062-11ee-98f7-005056921581,O=C(C1=CC=CC=C1)N2N=NC3=C2C=CC=C3,9698.0
56d596b4-543b-11ed-993d-005056921581,CCCC(C)CCC,75960.0
56d596b4-543b-11ed-993d-005056921581,CCC(C(OC)=O)CC,75960.0
56d596b4-543b-11ed-993d-005056921581,CCCCC(C)C,75960.0
8d5a5f02-18af-11ed-98cd-005056921581,CCC(C)CCCC,66240.0
8d5a5f02-18af-11ed-98cd-005056921581,CCC(C)(C)CC,66240.0
8d5a5f02-18af-11ed-98cd-005056921581,O=C(OC)C(C)(CCC)C,66240.0
8d5a5f02-18af-11ed-98cd-005056921581,CCCCC(C)C,66240.0
c8e46754-ab75-11ec-9d4e-005056921581,CCC(C)CCCC,143150.0
c8e46754-ab75-11ec-9d4e-005056921581,CCCCC,143150.0
c8e46754-ab75-11ec-9d4e-005056921581,CCCC(C)CCC,143150.0
c8e46754-ab75-11ec-9d4e-005056921581,CCCCC(C)C,143150.0
c8e46754-ab75-11ec-9d4e-005056921581,O=C(OC)C(C)(C)CC,143150.0
8170f920-5f37-11ed-855c-005056921581,CCC(C)(C)CC,115800.0
8170f920-5f37-11ed-855c-005056921581,CCCC(C)CCC,115800.0
8170f920-5f37-11ed-855c-005056921581,CCC(C(OC)=O)CC,115800.0
8170f920-5f37-11ed-855c-005056921581,CCCCC(C)C,115800.0
8170f920-5f37-11ed-855c-005056921581,COP1(S[Zn]2(SP(OC)(OC)S2)S1)OC,115800.0
34db9128-d864-11ed-9c4c-005056921581,CCCCCC,10950.0
34db9128-d864-11ed-9c4c-005056921581,CC(C(OCCCC)=O)C(OCCCC)=O,10950.0
34db9128-d864-11ed-9c4c-005056921581,CCCCCCC(C(C)CCCCCCC)CC(C)CCCCCC,10950.0
479b34c4-a615-11ee-9529-005056921581,CCCCC,145200.0
479b34c4-a615-11ee-9529-005056921581,CCCC(C)CCC,145200.0
479b34c4-a615-11ee-9529-005056921581,CCC(C(OC)=O)CC,145200.0
479b34c4-a615-11ee-9529-005056921581,CCCCC(C)C,145200.0
479b34c4-a615-11ee-9529-005056921581,CC(C)(C)CC(C)(C)C,145200.0
a71da2be-4871-11ec-9a69-005056921581,CCC(C)CCCC,11810.0
a71da2be-4871-11ec-9a69-005056921581,CCCC(C)CCC,11810.0
